Fortifying,V/PrCon/Act,Sb is fortifying,Actions,Sağlamlaştırıyor
FOV,Acr.,Field of view,Labels,Görüş Alanı
FPS,Acr.,First person shooter,Genre,Birinci Şahıs Nişancı
FPS,Acr.,Frame per second,Labels,FPS
Frame Cap,NP,,Labels,Kare Hızı Sınırı
Frame Cap Enabled,S,,Status,Kare Hızı Sınırı Etkinleştirildi
Frame Per Second,NP,,Labels,Saniye Başına Kare Sayısı
Frame Rate,NP,,Labels,Kare Hızı
Frame Rate Cap,NP,,Labels,Kare Hızı Sınırı
Free,ADJ,Costing nothing,Labels,Ücretsiz
Free,VP/Imp,To free sth or sb,Actions,Serbest Bırak
Free,ADJ,Not a restricted,Labels,Serbest
Free,ADJ,Not under the control,Labels,Özgür
Freed,V/Past/Pass,Sb was freed by sb,Status,Serbest Bırakıldı
Free For All,Expression,,Labels,Herkes Tek
Free Look,NP,,Labels,Serbest Bakış
Freeze,V/T/Imp,To freeze,Actions,Dondur
Freeze Resistance,NP,,Labels,Donma Direnci
Freezing,V/PrCon/Act,Sb is freezing,Actions,Donduruyor
Freezing,ADJ,"A ""freezing"" item etc.",Labels,Dondurucu
Friends,N/Pl,,Labels,Arkadaşlar
Friends Only,NP,,Labels,Sadece Arkadaşlar
Frozen,V/Past/Pass,Sb was frozen by sb,Status,Donduruldu
Frozen,ADJ,"A ""frozen"" item etc.",Labels,Donmuş
Frustrate,V/T/Imp,To frustrate sb,Actions,Sinirlendir
Frustrated,V/Past/Act,Sb was frustrated by sb,Status,Sinirlendi
Frustrating,V/PrCon/Act,Sb is frustrating,Actions,Sinirlendiriyor
Frustrating,N,"In menus, items etc.",Labels,Sinirlendirme
FSR,Acr.,,Labels,FSR
Fuel,N,,Labels,Yakıt
Full,ADJ,Graphic options etc.,Grades,Tam
Full Screen,NP,,Labels,Tam Ekran
Full Speed,NP,,Labels,Tam Hız
Fullscreen,NP,,Labels,Tam Ekran
Fur,N,,Labels,Kürk
Furnace,N,,Labels,Ocak
FXAA,Acr.,,Labels,FXAA
Game,N,,Labels,Oyun
Game Design,NP,,Credits,Oyun Tasarımı
Game Developer,NP,,Credits,Oyun Geliştiricisi
Game Development,NP,,Credits,Oyunu Geliştiren
Game Over,Expression,,Sentences,Oyun Bitti
Game Settings,NP,,Labels,Oyun Ayarları
Game Speed,NP,,Labels,Oyun Hızı
Game Type,NP,,Labels,Oyun Türü
Game Version,NP,,Labels,Oyun Sürümü
Gamepad,NP,,Labels,Oyun Kumandası
Gamepad Settings,NP,,Labels,Oyun Kumandası Ayarları
Gameplay,N,,Labels,Oynanış
Gameplay Options,NP,,Labels,Oynanış Seçenekleri
Gamma,N,,Labels,Gama
Gamma Correction,NP,,Labels,Gama düzeltmesi
Gate,N,,Labels,Kapı
Gates,N/Pl,,Labels,Kapılar
Gateway,N,,Labels,Geçit
Gauntlet,NP,,Labels,Zırh Eldiveni
Gauntlets,NP/Pl,,Labels,Zırh Eldivenleri
Gear,N,Equipment,Labels,Ekipman
Gear,N,Parts,Labels,Çark
Gear,N,Car gear,Labels,Vites
Gears,N/Pl,Equipments,Labels,Ekipmanlar
Gears,N/Pl,Parts,Labels,Çarklar
Gem,NP,,Labels,Değerli Taş
Gems,NP/Pl,,Labels,Değerli Taşlar
Gender,N,,Labels,Cinsiyet
General,N,In menus etc.,Labels,Genel
General,N,"Commander, military",Labels,General
General Sensitivity,NP,,Labels,Genel Hassasiyet
General Settings,NP,,Labels,Genel Ayarlar
Genre,N,,Labels,Tür
Gesture,V/T/Imp,To point,Actions,İşaret Et
Gesture,V/T/Imp,To emote,Actions,İfade Et
Gestures,N/Pl,Emotes,Labels,İfadeler
Get Started,V/I/Imp,To start,Actions,Başla
Ghost,N,,Labels,Hayalet
Gift,V/T/Imp,To gift,Actions,Hediye Et
Gift,N,A gift,Labels,Hediye
Gifted,V/Past/Pass,Sb was gifted ,Status,Hediye Edildi
Gifting,N,In menus etc. act of gifting,Labels,Hediye Etme
Gifts,N/Pl,,Labels,Hediyeler
Glass,N,Glass in windows,Labels,Cam
Glasses,N/Pl,Glasses for wearing,Labels,Gözlükler
Global Illumination,NP,,Labels,Küresel Işıklandırma
Global Illumination Quality,NP,,Labels,Küresel Işıklandırma Kalitesi
Glove,N,,Labels,Eldiven
Gloves,N/Pl,,Labels,Eldivenler
Go,V/I/Imp,To start ,Actions,Başla
Go,V/I/Imp,To go forward,Actions,Git
God,N,,Labels,Tanrı
Goddess,N,,Labels,Tanrıça
Goddesses,N/Pl,,Labels,Tanrıçalar
Gods,N/Pl,,Labels,Tanrılar
Going,V/PrCon/Act,Sb is going,Actions,Gidiyor
Gold,N,,Labels,Altın
Gold Armour,NP,,Labels,Altın Zırh
Gold Axe,NP,,Labels,Altın Balta
Gold Boots,NP,,Labels,Altın Çizmeler
Gold Bracer,NP,,Labels,Altın Kol Zırhı
Gold Bracers,NP,,Labels,Altın Kol Zırhları
Gold Hatchet,NP,,Labels,Altın Küçük Balta
Gold Helmet,NP,,Labels,Altın Kask
Gold Hoe,NP,,Labels,Altın Çapa
Gold Ingot,NP,,Labels,Altın Külçe
Gold Katana,NP,,Labels,Altın Katana
Gold Leggings,NP,,Labels,Altın Bacak Zırhları
Gold Medal,NP,,Grades,Altın Madalya
Gold Nugget,NP,,Labels,Altın Parçası
Gold Ore,NP,,Labels,Altın Cevheri
Gold Shield,NP,,Labels,Altın Kalkan
Gold Sword,NP,,Labels,Altın Kılıç
Golden Armour,NP,,Labels,Altın Zırh
Golden Axe,NP,,Labels,Altın Balta
Golden Boots,NP,,Labels,Altın Çizmeler
Golden Bracer,NP,,Labels,Altın Kol Zırhı
Golden Bracers,NP,,Labels,Altın Kol Zırhları
Golden Great Axe,NP,,Labels,Altın Büyük Balta
Golden Great Hammer,NP,,Labels,Altın Büyük Çekiç
Golden Hammer,NP,,Labels,Altın Çekiç
Golden Helmet,NP,,Labels,Altın Kask
Golden Hoe,NP,,Labels,Altın Çapa
Golden Katana,NP,,Labels,Altın Katana
Golden Knife,NP,,Labels,Altın Bıçak
Golden Leggings,NP,,Labels,Altın Bacak Zırhları
Golden Pickaxe,NP,,Labels,Altın Kazma
Golden Shield,NP,,Labels,Altın Kalkan
Golden Spear,NP,,Labels,Altın Mızrak
Golden Sword,NP,,Labels,Altın Kılıç
Gone,V/Past/Act,Sb is gone,Status,Gitti
Goodbye,Expression,,Sentences,Güle Güle
Grab,V/T/Imp,To catch sth,Actions,Yakala
Grab,V/T/Imp,To grab sth from ground,Actions,Yerden Al
Grabbed,V/Past/Pass,Sb was catched,Status,Yakalandı
Grabbed,V/Past/Pass,Sth was grabbed from ground,Status,Yerden Alındı
Graphic,N,,Labels,Grafik
Graphic Designer,NP,,Credits,Grafik Tasarımcısı
Graphic Designers,NP,,Credits,Grafik Tasarımcıları
Graphics,N/Pl,,Labels,Grafikler
Grass,N,,Labels,Çim
Grass Quality,NP,,Labels,Çimen Kalitesi
Grave,N,Where dead person is buried,Labels,Mezar
Gravel,N,,Labels,Çakıl
Great Axe,NP,,Labels,Büyük Balta
Great Axes,NP/Pl,,Labels,Büyük Baltalar
Great Bow,NP,,Labels,Büyük Yay
Great Bows,NP/Pl,,Labels,Büyük Yaylar
Great Hammer,NP,,Labels,Büyük Çekiç
Great Hammers,NP/Pl,,Labels,Büyük Çekiçler
Great Spear,NP,,Labels,Büyük Mızrak
Great Sword,NP,,Labels,Büyük Kılıç
Great Swords,NP/Pl,,Labels,Büyük Kılıçlar
Greave,N,,Labels,Dizlik
Greaves,N/Pl,,Labels,Dizlikler
Grenade,N,,Labels,El Bombası
Grenades,N/Pl,,Labels,El Bombaları
Guard,V/T/Imp,To guard sb,Actions,Koru
Guard,V/I/Imp,To guard but in fighting sports,Actions,Gardını Al
Guard,N,A guard who guards,Labels,Muhafız
Guarded,V/Past/Pass,"Sb guarded, fighting sports",Status,Gard Alındı
Guarded,V/Past/Pass,Sb was guarded by sb,Status,Korundu
Guarding,N,"Sb is guarding, in fighting sport",Labels,Gardını Alma
Guarding,V/PrCon/Act,Sb is guarding sb,Actions,Koruyor
Guards,N,Guards who guard,Labels,Muhafızlar
Gun,NP,"General guns, all firearms",Labels,Ateşli Silah
Gun,N,Pistols,Labels,Tabanca
Guns,NP,"General guns, all firearms",Labels,Ateşli Silahlar
Guns,N/Pl,Pistols,Labels,Tabancalar
Gyroscope,N,,Labels,Jiroskop
Hair,N,,Labels,Saç
Hair Colour,NP,,Labels,Saç Rengi
Hair Style,NP,,Labels,Saç Stili
Hair Styles,NP,,Labels,Saç Stilleri
Halberd,NP,,Labels,Baltalı Kargı
Halberds,NP,,Labels,Baltalı Kargılar
Half Speed,NP,,Grades,Yarım Hız
Hammer,N,,Labels,Çekiç
Hammers,N/Pl,,Labels,Çekiçler
Hand,N,,Labels,El
Handbrake,N,A handbrake,Labels,El Freni
Handbrake,V/I/Imp,To pull the handbrake,Actions,El Frenini Çek
Handle,V/T/Imp,To use sth,Actions,Kullan
Handling,N,Handling quality in card,Labels,Yol Tutuşu
Handling,N,"Act of using, In menus",Labels,Kullanma
Handling,N,"Act of controlling, ın menus",Labels,Kontrol
Hands,N/Pl,,Labels,Eller
Hard,ADJ,Difficulty etc.,Grades,Zor
Hardcore,ADJ,Difficulty etc.,Grades,Çok Zor
Hardcore,ADJ,,Genre,Zorlayıcı
Hardcore Game,NP,,Genre,Zorlayıcı Oyun
Hat,N,,Labels,Şapka
Hats,N/Pl,,Labels,Şapkalar
HDR,Acr.,,Labels,HDR
HDR,NP,,Labels,Yüksek Dinamik Aralık
Head,N,,Labels,Kafa
Head Armour,NP,,Labels,Kafa Zırhı
Head Armours,NP,,Labels,Kafa Zırhları
Headband,NP,,Labels,Kafa Bandı
Heads Up Display,NP,,Labels,Ekran Göstergeleri
Headscarf,NP,,Labels,Baş Örtüsü
Heal,V/T/Imp,To heal sb,Actions,İyileştir
Healed,V/Past/Pass,Sb was healed by sb,Status,İyileştirildi
Healing,V/PrCon/Act,Sb is healing,Actions,İyileştiriyor
Healing,N,"Act of healing, in menus",Labels,İyileştirme
Health,N,,Labels,Sağlık
Health Bar,NP,,Labels,Sağlık Göstergesi
Health Point,NP,,Labels,Sağlık Puanı
Health Points,NP,,Labels,Sağlık Puanları
Health Potion,NP,,Labels,Sağlık İksiri
Heart,N,Organ,Labels,Kalp
Heart,N,Lives to respawn,Labels,Can
Hearts,N/Pl,Lives to respawn,Labels,Canlar
Heirloom,N,,Labels,Yadigâr
Heirlooms,N/Pl,,Labels,Yadigârlar
Helm,N,,Labels,Kask
Helms,N/Pl,,Labels,Kasklar
Help,V/I/Imp,To help,Actions,Yardım Et
Help,N,"Help, in menus etc.",Labels,Yardım
Helped,V/Past/Pass,Sb was helped by sb,Status,Yardım Edildi
Helping,V/PrCon/Act,Sb is helping,Actions,Yardım Ediyor
Helping,N,"Act of helping, in menus",Labels,Yardım Etme
Hero,N,,Labels,Kahraman
Heroes,N/Pl,,Labels,Kahramanlar
Hidden,V/Past/Pass,Sb was hidden by sb,Status,Gizlendi
Hidden,ADJ,Hidden things,Labels,Gizli
Hide,V/T/Imp,To hide sth,Actions,Gizle
Hide,V/I/Imp,To hide yourself,Actions,Gizlen
Hide Controller Hints,VP/Imp,,Actions,Kontrolcü İpuçlarını Gizle
Hide Weapon,VP/Imp,,Actions,Silahı Gizle
Hide Weapons,VP/Imp,,Actions,Silahları Gizle
Hiding,V/PrCon/Act,Sb is hiding,Actions,Gizleniyor
Hiding,N,"Act of hiding, in menus etc",Labels,Gizlenme
High,ADJ,"Graphics, difficulty etc.",Grades,Yüksek
High Score,NP,,Grades,Yüksek Skor
High Scores,NP,,Labels,Yüksek Skorlar
Highlight,V/T/Imp,To highlight,Actions,Öne Çıkar
Highlight,N,A highlight,Labels,Öne Çıkan
Highlights,NP/Pl,,Labels,Öne Çıkanlar
Highly Skilled,ADJ P,Difficulty etc.,Grades,Üstün Yetenekli
Hip,N,,Labels,Kalça
Hips,N/Pl,,Labels,Kalçalar
Hit,ADJ,It's a hit,Status,İsabetli
Hit,N,Accuracy of sth,Labels,İsabetlilik
Hit,V/I/Imp,To attack,Actions,Vur
Hit,V/Past/Pass,Sb was hit by sb,Status,Vuruldu
Hit Chance,NP,,Labels,İsabet İhtimali
Hit Point,NP,HP,Labels,Sağlık Puanı
Hit Points,NP/Pl,HP,Labels,Sağlık Puanları
Hitting,V/PrCon/Act,Sb is hitting,Actions,Vuruyor
Hitting,N,"Act of hitting, in menus",Labels,Vurma
Hoe,N,Tool,Labels,Çapa
Hoes,N/Pl,Tools,Labels,Çapalar
Hold Breath,VP/Imp,To hold breath,Actions,Nefesini Tut
Hold to Skip,VP/Imp,To skip,Actions,Geçmek İçin Basılı Tut
Holding Breath,NP,"Act of holding breath, IM",Labels,Nefes Tutma
Holographic Sight,NP,,Labels,Holografik Nişangâh
Holster,N,A holster for weapons,Labels,Kılıf
Holster,VP/Imp,To holster a weapon,Actions,Kılıfa Geri Koy
Holster Weapon,VP/Imp,To holster a weapon,Actions,Silahı Kılıfa Geri Koy
Holy,ADJ,,Labels,Kutsal
Holy Damage,NP,,Labels,Kutsal Hasar
Holy Resistance,NP,,Labels,Kutsal Direnci
Home,N,"Home in menus, main page",Labels,Ana Sayfa
Home,N,A building where you live,Labels,Ev
Honk,V/I/Imp,To honk,Actions,Kornaya Bas
Honeycomb,N,,Labels,Bal Peteği
Honor,N,"Rank, degree",Labels,Rütbe
Honor,N,Given to sb as a reward,Labels,Onur
Honor Point,NP,Given to sb as a reward,Labels,Onur Puanı
Honor Points,NP/Pl,Given to sb as a reward,Labels,Onur Puanları
Honored,ADJ,A honored person,Labels,Onurlu
Hood,N,,Labels,Başlık
Horizontal Sensitivity,NP,,Labels,Yatay Hassasiyet
Horn,N,Car horn,Labels,Korna
Hotkey,N,,Labels,Kısayol Tuşu
Hotkeys,N/Pl,,Labels,Kısayol Tuşları
How to Play,Expression,,Sentences,Nasıl Oynanır
HP,Acr.,Health points,Labels,SP
Hud,N,,Labels,Ekran Göstergeleri
Hud Scale,NP,,Labels,Ekran Göstergelerinin Boyutu
Huge,ADJ,,Grades,Kocaman
Human,N,,Labels,İnsan
Huntsman,N,,Labels,Avcılık
Huntsman,N,,Labels,Avcı
Identify,V/T/Imp,To indentify,Actions,Tanımla
Identifying,N,"Act of identifying, IM",Labels,Tanımlama
Identifying,V/PrCon/Act,Sb is identifying sth,Actions,Tanımlıyor
Identifying Glass,NP,Item,Labels,Tanımlama Merceği
Image,N,Picture,Labels,Resim
Image,N,"Image quality, settings etc.",Labels,Görüntü
Image Quality,NP,,Labels,Görüntü Kalitesi
Images,N/Pl,Pictures,Labels,Resimler
Images,N/Pl,"Image quality, settings etc.",Labels,Görüntüler
Immune,ADJ,Untouchable,Labels,Dokunulmaz
Immune,ADJ,Immune to a status effect,Labels,Bağışık
Immunity,N,Untouchability,Labels,Dokunulmazlık
Immunity,N,"Against status effect, IM",Labels,Bağışıklık
Immunity to Blind,NP,,Labels,Körlüğe Karşı Bağışıklık
Immunity to Fire,NP,,Labels,Ateşe Karşı Bağışıklık
Immunity to Poison,NP,,Labels,Zehire Karşı Bağışıklık
Immunity to Silence,NP,,Labels,Susturmaya Karşı Bağışıklık
Immunity to Sleeping,NP,,Labels,Uyumaya Karşı Bağışıklık
Impossible,ADJ,Difficulty etc.,Grades,İmkânsız
In Cooldown,NP/Expression,Skill in cooldown,Status,Bekleme Süresinde
In-App Purchase,NP/Expression,,Genre,Uygulama İçi Satın Alım
Incomplete,ADJ,,Status,Tamamlanmadı
Increase Camera Speed,VP/Imp,,Actions,Kamera Hızını Artır
Increase Play Speed,VP/Imp,,Actions,Oynatma Hızını Artır
Increase Throttle,VP/Imp,To increase a car's speed etc.,Actions,Gaz Artır
Indie,ADJ,,Genre,Bağımsız
Indie Developer,NP,,Genre,Bağımsız Geliştirici
Indie Game,NP,,Genre,Bağımsız Oyun
Information,N,,Labels,Bilgi
Informations,N/Pl,,Labels,Bilgiler
Ingot,N,,Labels,Külçe
Ingots,N/Pl,,Labels,Külçeler
Ingredient,N,,Labels,Malzeme
Ingredients,N/Pl,,Labels,Malzemeler
Initializing,V/PrCon/Pass,Game is initializing,Actions,Başlatılıyor
Initiative,N,Character's initiative,Labels,Öncelik
Injure,V/T/Imp,To injure sb,Actions,Yarala
Injured,ADJ,An injured person,Labels,Yaralı
Injured,V/Past/Pass,Sb was injured by sb,Status,Yaralandı
Inn,N,Gathering place,Labels,Han
Insane,ADJ,If it is a difficulty,Grades,Delilik
Insane,ADJ,If it is a graphic option,Grades,Aşırı Yüksek
Install,V/T/Imp,To install ,Actions,Kur
INT,Abbr.,Character's stat,Labels,ZEK
Intelligence,N,Character's stat,Labels,Zekâ
Interact,V/I/Imp,To interact,Actions,Etkileşime Geç
Interacted,V/Past/Pass,Sb was interacted,Status,Etkileşime Geçildi
Interacting,V/PrCon/Pass,Sb is interacting with sth,Actions,Etkileşime Geçiliyor
Interacting,N,"Act of interacting, in menus",Labels,Etkileşime Geçme
Interface,N,,Labels,Arayüz
Interface,N,,Credits,Arayüz
Interface Artist,NP,,Credits,Arayüz Sanatçısı
Interface Options,NP,,Labels,Arayüz Seçenekleri
Interface Settings,NP,,Labels,Arayüz Ayarları
Interface Size,NP,,Labels,Arayüz Boyutu
Invalid,N,,Status,Geçersiz
Invalid Command,NP,,Sentences,Geçersiz Komut
Invalid Name,NP,,Sentences,Geçersiz İsim
Inventory,N,,Labels,Envanter
Inventory Capacity,NP,,Labels,Envanter Kapasitesi
Inventory Full,Expression,,Sentences,Envanter Dolu
Invert Mouse,VP/Imp,,Labels,Fare Hareketini Tersine Çevir
Invert Vertical Look,VP/Imp,,Labels,Dikey Hareketi Tersine Çevir
Inverted,V/Past/Pass,Menus etc.,Status,Tersine Çevrildi
Invitation Only,Expression,Lobby joining restrictions,Labels,Sadece Davet
Invite,V/T/Imp,To invite sb,Actions,Davet Et
Invite to Game,V/Imp,To invite sb,Actions,Oyuna Davet Et
Invited,V/Past/Pass,Sb was invited by sb,Status,Davet Edildi
Invites,N/Pl,,Labels,Davetler
Iron,N,,Labels,Demir
Iron Armour,NP,,Labels,Demir Zırh
Iron Arrow,NP,,Labels,Demir Ok
Iron Axe,NP,,Labels,Demir Balta
Iron Bars,NP,,Labels,Demir Çubuklar
Iron Boots,NP,,Labels,Demir Çizmeler
Iron Bracer,NP,,Labels,Demir Kol Zırhı
Iron Bracers,NP,,Labels,Demir Kol Zırhları
Iron Hatchet,NP,,Labels,Demir Küçük Balta
Iron Helmet,NP,,Labels,Demir Kask
Iron Hoe,NP,,Labels,Demir Çapa
Iron Ingot,NP,,Labels,Demir Külçe
Iron Katana,NP,,Labels,Demir Katana
Iron Knife,NP,,Labels,Demir Bıçak
Iron Leggings,NP,,Labels,Demir Bacak Zırhları
Iron Nugget,NP,,Labels,Demir Parçası
Iron Ore,NP,,Labels,Demir Cevheri
Iron Pickaxe,NP,,Labels,Demir Kazma
Iron Shield,NP,,Labels,Demir Kalkan
Iron Spear,NP,,Labels,Demir Mızrak
Iron Sword,NP,,Labels,Demir Kılıç
Item,N,,Labels,Eşya
Item Crafting,NP,,Labels,Eşya Üretme
Items,N/Pl,,Labels,Eşyalar
Javelin,N,Throwable spear,Labels,Cirit
Jester,N,,Labels,Soytarı
Join,V/I/Imp,To join,Actions,Katıl
Joined,V/Past/Act,Sb joined,Status,Katıldı
Joining,V/PrCon/Act,Sb is joining,Actions,Katılıyor
Journey,N,Game campaign,Labels,Yolculuk
Jump,V/T/Imp,To jump sb,Actions,Zıplat
Jump,V/T/Imp,To jump,Actions,Zıpla
Jumped,V/Past/Act,Sb jumped,Status,Zıpladı
Jumped,V/Past/Pass,Sb was jumped by sb,Status,Zıplatıldı
Jumping,V/PrCon/Act,Sb is jumping,Actions,Zıplıyor
Jumping,N,"Act of jumping, in menus",Labels,Zıplama
Junior,ADJ,,Genre,Kıdemsiz
Junk,N,If it's trash,Labels,Çöp
Junk,ADJ,If it's unnecessary,Labels,Önemsiz
Junk Item,NP,Unnecessary items,Labels,Önemsiz Eşya
Junk Items,NP/Pl,Unnecessary items,Labels,Önemsiz Eşyalar
Katana,N,,Labels,Katana
Key,ADJ,Important thing,Labels,Önemli
Key,N,A key to open sth,Labels,Anahtar
Key,N,Keyboard key etc.,Labels,Tuş
Key Binding,NP,Keyboard bindings,Labels,Tuş Atama
Key Bindings,NP/Pl,Keyboard bindings,Labels,Tuş Atamaları
Key Item,NP,Important item,Labels,Önemli Eşya
Key Items,NP/Pl,Important item,Labels,Önemli Eşyalar
Keyboard,N,,Labels,Klavye
Keyboard + Mouse,N+N,,Labels,Klavye ve Fare
Keyboard and Mouse,N+N,,Labels,Klavye ve Fare
Keyboard and Mouse Settings,NP,,Labels,Klavye ve Fare Ayarları
Keys,N/Pl,Keys to open sth,Labels,Anahtarlar
Keys,N/Pl,Keyboard keys,Labels,Tuşlar
Kick,V/T/Imp,To kick sb with leg,Actions,Tekmele
Kick,V/T/Imp,To fire sb from a group etc.,Actions,Kov
Kick From Group,VP/Imp,,Actions,Gruptan Kov
Kick From Party,VP/Imp,,Actions,Partiden Kov
Kicked,V/Past/Pass,Sb was kicked by sb with leg,Status,Tekmelendi
Kicked,V/Past/Pass,Sb was kicked by sb from group,Status,Kovuldu
Kicking,N,"Act of kicking with leg, IM",Labels,Tekmeleme
Kicking,V/PrCon/Act,Sb is kicking with leg,Actions,Tekmeliyor
Kicking,V/PrCon/Act,Sb is kicking sb from group,Actions,Kovuyor
Kicking,N,"Act of kicking from group, IM",Labels,Kovma
Kill,V/T/Imp,To kill,Actions,Öldür
Kill,N,"Act of killing, In menus etc.",Labels,Öldürme
Kill Assist,NP,,Labels,Öldürme Asisti
Kill Cam,NP,,Labels,Ölüm Kamerası
Killed,V/Past/Pass,Sb was killed by sb,Status,Öldürüldü
Killing,V/PrCon/Act,Sb is killing,Actions,Öldürüyor
Killing,N,"Act of killing, in menus etc.",Labels,Öldürme
Kills,N/Pl,,Labels,Öldürmeler
King,N,,Labels,Kral
Knife,N,A knife,Labels,Bıçak
Knife,V/T/Imp,To knife sb,Actions,Bıçakla
Knifed,V/Past/Pass,Sb was knifed by sb,Status,Bıçaklandı
Knifing,N,"Act of knifing, in menust etc.",Labels,Bıçaklama
Knifing,V/PrCon/Act,Sb is knifing sb,Actions,Bıçaklıyor
Knight,N,,Labels,Şövalye
Knock,V/I/Imp,"To knock on sth, doors etc.",Actions,Tıkla
Knock,V/T/Imp,To knock down on ground,Actions,Düşür
Knock Door,VP/Imp,,Actions,Kapıya Tıkla
Knock Down,V/T/Imp,To knock down sb,Actions,Yere Düşür
Knocked Down,V/Past/Pass,Sb was knocked down by sb,Status,Yere Düşürüldü
Knocked,V/Past/Pass,Sb was knocked down by sb,Status,Düşürüldü
Ladder,N,Ranking,Labels,Sıralama
Ladder,N,Ladder for climbing,Labels,Merdiven
Land,V/I/Imp,To land an air vehicle,Actions,İniş Yap
Landed,V/Past/Pass,An air vehicle was landed by sb,Status,İniş Yapıldı
Landing,V/PrCon/Act,Sb landing an air vehicle,Actions,İniş Yapıyor
Landing,N,Act of landing an air vehicle,Labels,İniş Yapma
Language,N,,Labels,Dil
Language Option,NP,,Labels,Dil Seçeneği
Language Options,NP,,Labels,Dil Seçenekleri
Language Select,NP,,Labels,Dil Seçimi
Language Settings,NP,,Labels,Dil Ayarları
Languages,N/Pl,,Labels,Diller
Lap,N,,Labels,Tur
Laps,N,,Labels,Tur
Large Indicators,NP,,Labels,Büyük Göstergeler
Last Name,NP,,Labels,Soyadı
Last Picked Up,ADJ P,,Labels,Son Toplanan
Launch,V/T/Imp,To launch a game etc,Actions,Başlat
Launcher,N,A launcher for game,Labels,Başlatıcı
Launcher Settings,NP,,Labels,Başlatıcı Ayarları
Lead,V/I/Imp,To show the path,Actions,Yol Göster
Lead,V/I/Imp,To lead in the path,Actions,Öncülük Yap
Lead,N,,Labels,Öncülük
Lead Programmer,NP,,Credits,Baş Yazılımcı
Leader,N,,Labels,Lider
Leadership,N,,Labels,Liderlik
Leading,V/PrCon/Act,Sb is leading,Actions,Öncülük Yapıyor
Lean,V/I/Imp,To lean,Actions,Yaslan
Lean Back,VP/I/Imp,To lean back,Actions,Geriye Yaslan
Lean Forward,VP/I/Imp,To lean forward,Actions,Öne Eğil
Lean Left,VP/I/Imp,To lean left,Actions,Sola Eğil
Lean Right,VP/I/Imp,To lean right,Actions,Sağa Eğil
Leather,N,,Labels,Deri
Leather Armour,NP,,Labels,Deri Zırh
Leather Armours,NP,,Labels,Deri Zırhlar
Leather Boots,NP,,Labels,Deri Çizmeler
Leather Bracers,NP,,Labels,Deri Kol Zırhları
Leather Chestplate,NP,,Labels,Deri Göğüs Zırhı
Leather Greaves,NP,,Labels,Deri Dizlikler
Leave,V/I/Imp,To leave from sth,Actions,Ayrıl
Leave,V/T/Imp,To drop or left behind sth,Actions,Bırak
Leave Match,VP/Imp,,Actions,Karşılaşmadan Ayrıl
Leave Selected Number,VP/Imp,,Actions,Seçili Eşyaları Bırak
Left,ADJ,Direction,Labels,Sol
Left,V/Past/Act,Sb left from somewhere,Status,Ayrıldı
Left Hand,NP,,Labels,Sol El
Leg,N,,Labels,Bacak
Legacy,N,Money or property,Labels,Miras
Legacy Mode,NP,Old mode for program,Labels,Eski Sürüm
Legacy Version,NP,Old version for program,Labels,Eski Sürüm
Legendary,ADJ,Item or difficulty grading,Grades,Efsanevi
Leggings,N/Pl,,Labels,Bacak Zırhları
Legs,N/Pl,,Labels,Bacaklar
Lens Effect,NP,,Labels,Lens Efekti
Lens Effects,NP/Pl,,Labels,Lens Efektleri
Level,N,"If it's character, skill, item level",Labels,Seviye
Level,N,If it's the level you play,Labels,Bölüm
Level,V/I/Imp,To level up sth,Actions,Seviye Atlat
Level Designer,NP,,Credits,Bölüm Tasarımcısı
Level Up,VP/Past/Pass,Sb leveled up,Status,Seviye Atlandı
Level Up,VP/I/Imp,To level up sth,Actions,Seviye Atlat
Leveling,N,"Act of leveling, in menus etc.",Labels,Seviye Atlama
Lever,N,"A weapon, tool",Labels,Levye
Lever,N,An arm to pull,Labels,Kol
Licences,N/Pl,,Labels,Lisanslar
Life Steal,VP/Imp,To steal life,Actions,Can Çal
Life Steal,NP,"Act of life stealing, IM etc.",Labels,Can Çalma
Life Stealed,VP/Past/Pass,Sb stealed life ,Status,Can Çalındı
Life Stealing,NP,"Act of life stealing, IM etc.",Labels,Can Çalma
Light Bow,NP,,Labels,Hafif Yay
Lighting,N,,Labels,Işıklandırma
Lighting Quality,NP,,Labels,Işıklandırma Kalitesi
Lightings,N/Pl,,Labels,Işıklandırmalar
Lightning,N,,Labels,Yıldırım
Lightning Arrow,NP,,Labels,Yıldırım Oku
Lightning Damage,NP,,Labels,Yıldırım Hasarı
Lightning Resistance,NP,,Labels,Yıldırım Direnci
Lightning Rod,NP,,Labels,Paratoner
Lightning Strike,NP,,Labels,Yıldırım Darbesi
Lion,N,,Labels,Aslan
Lite,ADJ,Lite item etc. not the version,Grades,Hafif
Live,N,Player lives,Labels,Can
Lives,N/Pl,Player lives,Labels,Canlar
Lizard,N,,Labels,Kertenkele
Lizards,N/Pl,,Labels,Kertenkeleler
Load,V/T/Imp,To load save or sth,Actions,Yükle
Load Campaign,VP/Imp,To load save or sth,Actions,Senaryoyu Yükle
Load Game,VP/Imp,To load save or sth,Actions,Oyunu Yükle
Loaded,V/Past/Pass,Save loaded,Status,Yüklendi
Loading,V/PrCon/Pass,Save is loading,Actions,Yükleniyor
Loading,N,"Act of loading, ın menus etc.",Labels,Yükleme
Lobby,N,,Labels,Lobi
Local Multiplayer,NP,,Labels,Yerel Çok Oyunculu
